Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Verdict,Original Type
Home,RECOVERY,,1,57362,4780.167,57362,4780.167,Player 11413,,0.83459,0.15496,0.83459,0.15496,REJECTED,RECOVERY
Away,PASS,,1,57369,4780.75,57376,4781.333,Player 11424,Player 11355,0.84451,0.14935,0.86803,0.40351,REJECTED,PASS
Home,PASS,,1,57930,4827.5,57937,4828.083,Player 11471,Player 11482,0.35428,0.49537,0.33887,0.53525,ACCEPTED,PASS
Home,PASS,,1,57961,4830.083,57971,4830.917,Player 11482,Player 11488,0.34195,0.5156,0.5778,0.44825,ACCEPTED,PASS
Home,PASS,,1,57981,4831.75,58009,4834.083,Player 11488,Player 11482,0.52054,0.40289,0.53438,0.54604,ACCEPTED,PASS
Home,PASS,,1,58033,4836.083,58050,4837.5,Player 11482,Player 11504,0.57317,0.64346,0.68112,0.8921,ACCEPTED,PASS
Away,PASS,,1,58056,4838.0,58087,4840.583,Player 11487,Player 11509,0.72437,0.82535,0.81125,0.86961,REJECTED,PASS
Away,PASS,,1,58088,4840.667,58095,4841.25,Player 11509,Player 11505,0.80849,0.89563,0.84542,0.62603,REJECTED,PASS
Away,PASS,,1,58096,4841.333,58230,4852.5,Player 11505,Player 11612,0.85113,0.57964,0.41321,0.72262,REJECTED,PASS
Away,PASS,,1,58249,4854.083,58261,4855.083,Player 11612,Player 11620,0.30508,0.58332,0.22788,0.53282,ACCEPTED,PASS
Away,SHOT,,1,58274,4856.167,58279,4856.583,Player 11620,,0.16615,0.52222,0.16372,0.52559,RELABELED,BALL LOST
Home,RECOVERY,,1,58279,4856.583,58279,4856.583,Player 11624,,0.16372,0.52559,0.16372,0.52559,REJECTED,RECOVERY
Home,PASS,,1,58292,4857.667,58302,4858.5,Player 11624,Player 11593,0.14851,0.5075,0.0806,0.56073,REJECTED,PASS
Away,PASS,,1,58448,4870.667,58471,4872.583,Player 11635,Player 11672,0.5357,0.77026,0.67341,0.79838,REJECTED,PASS
Away,BALL LOST,,1,58477,4873.083,58496,4874.667,Player 11672,,0.6709,0.77794,0.35486,0.66203,REJECTED,BALL LOST
Home,RECOVERY,,1,58496,4874.667,58496,4874.667,Player 11691,,0.35486,0.66203,0.35486,0.66203,REJECTED,RECOVERY
Home,BALL LOST,,1,58498,4874.833,58500,4875.0,Player 11691,,0.347,0.63787,0.34498,0.61841,REJECTED,BALL LOST
Away,RECOVERY,,1,58500,4875.0,58500,4875.0,Player 11695,,0.34498,0.61841,0.34498,0.61841,REJECTED,RECOVERY
Away,BALL LOST,,1,58510,4875.833,58516,4876.333,Player 11695,,0.34524,0.61604,0.27393,0.3655,REJECTED,BALL LOST
Home,RECOVERY,,1,58516,4876.333,58516,4876.333,Player 11702,,0.27393,0.3655,0.27393,0.3655,REJECTED,RECOVERY
Home,PASS,,1,58532,4877.667,58535,4877.917,Player 11702,Player 11703,0.19579,0.48146,0.21603,0.50953,REJECTED,PASS
Home,PASS,,1,58745,4895.417,58764,4897.0,Player 11722,Player 11739,0.24631,0.25149,0.18351,0.44334,REJECTED,PASS
Home,PASS,LONG BALL,1,58790,4899.167,58816,4901.333,Player 11739,Player 11737,0.22575,0.45471,0.56501,0.36559,ACCEPTED,PASS
Home,PASS,,1,58869,4905.75,58879,4906.583,Player 11737,Player 11739,0.60529,0.59909,0.60952,0.49901,ACCEPTED,PASS
Home,PASS,,1,58926,4910.5,58937,4911.417,Player 11739,Player 11770,0.61268,0.43066,0.60831,0.49551,ACCEPTED,PASS
Home,PASS,,1,58954,4912.833,58961,4913.417,Player 11770,Player 11737,0.59605,0.56472,0.59516,0.63935,ACCEPTED,PASS
Home,PASS,,1,59004,4917.0,59014,4917.833,Player 11770,Player 11773,0.5553,0.53027,0.54246,0.41572,ACCEPTED,PASS
Home,PASS,,1,59032,4919.333,59040,4920.0,Player 11773,Player 11767,0.53053,0.29588,0.53996,0.21319,ACCEPTED,PASS
Home,PASS,,1,59041,4920.083,59105,4925.417,Player 11767,Player 11807,0.53588,0.18231,0.38195,0.29609,REJECTED,PASS
Home,PASS,,1,59112,4926.0,59119,4926.583,Player 11807,Player 11809,0.35681,0.34424,0.34023,0.39865,ACCEPTED,PASS
Home,PASS,,1,59120,4926.667,59128,4927.333,Player 11809,Player 11804,0.33996,0.40869,0.4404,0.32472,REJECTED,PASS
Home,PASS,,1,59149,4929.083,59173,4931.083,Player 11804,Player 11820,0.42588,0.34179,0.17603,0.49521,REJECTED,PASS
Home,BALL LOST,,1,59240,4936.667,59287,4940.583,Player 11820,,0.09283,0.50084,0.67416,0.35094,REJECTED,BALL LOST
Away,RECOVERY,,1,59287,4940.583,59287,4940.583,Player 11836,,0.67416,0.35094,0.67416,0.35094,REJECTED,RECOVERY
Away,BALL LOST,,1,59293,4941.083,59302,4941.833,Player 11836,,0.68974,0.40418,0.69574,0.47763,REJECTED,BALL LOST
Home,RECOVERY,INTERCEPTION,1,59302,4941.833,59302,4941.833,Player 11843,,0.69574,0.47763,0.69574,0.47763,ACCEPTED,RECOVERY
Away,PASS,,1,59329,4944.083,59337,4944.75,Player 11828,Player 11858,0.78361,0.60631,0.84702,0.4769,REJECTED,PASS
Away,BALL LOST,,1,59365,4947.083,59375,4947.917,Player 11858,,0.86346,0.48953,0.89603,0.66857,REJECTED,BALL LOST
Home,RECOVERY,,1,59375,4947.917,59375,4947.917,Player 11838,,0.89603,0.66857,0.89603,0.66857,REJECTED,RECOVERY
Home,BALL LOST,INTERCEPTION,1,59377,4948.083,59387,4948.917,Player 11838,,0.90254,0.70438,0.9327,0.72266,ACCEPTED,BALL LOST
Away,RECOVERY,INTERCEPTION,1,59387,4948.917,59387,4948.917,Player 11864,,0.9327,0.72266,0.9327,0.72266,ACCEPTED,RECOVERY
Away,PASS,,1,59410,4950.833,59411,4950.917,Player 11872,Player 11864,0.94361,0.8155,0.93694,0.77056,REJECTED,PASS
Away,PASS,,1,59412,4951.0,59417,4951.417,Player 11864,Player 11879,0.93027,0.72562,0.89692,0.50094,REJECTED,PASS
Away,PASS,,1,59441,4953.417,59464,4955.333,Player 11879,Player 11901,0.91534,0.5672,0.78995,0.63545,ACCEPTED,PASS
Away,PASS,,1,59481,4956.75,59489,4957.417,Player 11901,Player 11906,0.77788,0.55938,0.78713,0.46785,ACCEPTED,PASS
Away,PASS,,1,59532,4961.0,59547,4962.25,Player 11895,Player 11919,0.70521,0.369,0.59856,0.35904,ACCEPTED,PASS
Away,BALL LOST,,1,59551,4962.583,59552,4962.667,Player 11919,,0.57139,0.37353,0.54932,0.36767,ACCEPTED,BALL LOST
Home,RECOVERY,,1,59552,4962.667,59552,4962.667,Player 11921,,0.54932,0.36767,0.54932,0.36767,REJECTED,RECOVERY
Home,BALL LOST,,1,59570,4964.167,59604,4967.0,Player 11921,,0.45226,0.31526,0.43483,0.4271,REJECTED,BALL LOST
Away,RECOVERY,,1,59604,4967.0,59604,4967.0,Player 11942,,0.43483,0.4271,0.43483,0.4271,REJECTED,RECOVERY
Away,PASS,,1,59606,4967.167,59608,4967.333,Player 11942,Player 11943,0.40279,0.47644,0.37076,0.52578,REJECTED,PASS
Away,SHOT,,1,59663,4971.917,59667,4972.25,Player 11943,,0.25778,0.70591,0.19842,0.57799,RELABELED,BALL LOST
Home,RECOVERY,,1,59667,4972.25,59667,4972.25,Player 11916,,0.19842,0.57799,0.19842,0.57799,REJECTED,RECOVERY
Away,SET PIECE,,1,79282,6606.833,79282,6606.833,Player 15844,,0.91898,0.39996,0.91898,0.39996,REJECTED,SET PIECE
Away,PASS,,1,79292,6607.667,79298,6608.167,Player 15851,Player 15841,0.93421,0.50206,0.94341,0.59154,REJECTED,PASS
Away,PASS,,1,79300,6608.333,79304,6608.667,Player 15841,Player 15851,0.94648,0.62137,0.94866,0.51149,REJECTED,PASS
Home,PASS,,1,79320,6610.0,79352,6612.667,Player 15843,Player 15886,0.97435,0.5456,0.5605,0.66189,REJECTED,PASS
Home,PASS,,1,79363,6613.583,79387,6615.583,Player 15886,Player 15889,0.52448,0.60785,0.53834,0.43312,ACCEPTED,PASS
Home,PASS,,1,79398,6616.5,79438,6619.833,Player 15889,Player 15886,0.50835,0.40117,0.24341,0.4936,ACCEPTED,PASS
Home,BALL LOST,,1,79479,6623.25,79582,6631.833,Player 15886,,0.18119,0.61988,0.79523,0.26071,REJECTED,BALL LOST
Away,RECOVERY,,1,79582,6631.833,79582,6631.833,Player 15954,,0.79523,0.26071,0.79523,0.26071,REJECTED,RECOVERY
Away,PASS,,1,79600,6633.333,79616,6634.667,Player 15954,Player 15951,0.81138,0.30972,0.79012,0.42321,ACCEPTED,PASS
Away,PASS,,1,79644,6637.0,79654,6637.833,Player 15951,Player 15972,0.59722,0.67344,0.52952,0.78779,ACCEPTED,PASS
Home,BALL LOST,,1,79676,6639.667,79676,6639.667,Player 15982,,0.48229,0.91411,0.49535,1.02371,REJECTED,BALL LOST
Home,SET PIECE,,1,79690,6640.833,79690,6640.833,Player 15983,,0.3962,0.95582,0.3962,0.95582,REJECTED,SET PIECE
Home,PASS,,1,79691,6640.917,79697,6641.417,Player 15983,Player 15967,0.38688,0.96125,0.39049,0.87588,REJECTED,PASS
Home,PASS,,1,79698,6641.5,79738,6644.833,Player 15967,Player 16008,0.39582,0.86435,0.47283,0.59607,REJECTED,PASS
Home,BALL LOST,,1,79740,6645.0,79749,6645.75,Player 16008,,0.48616,0.58324,0.53319,0.51874,REJECTED,BALL LOST
Away,RECOVERY,,1,79749,6645.75,79749,6645.75,Player 16010,,0.53319,0.51874,0.53319,0.51874,REJECTED,RECOVERY
Away,PASS,,1,79766,6647.167,79781,6648.417,Player 16010,Player 16028,0.54488,0.52828,0.48496,0.66932,ACCEPTED,PASS
Away,PASS,,1,79819,6651.583,79832,6652.667,Player 16028,Player 16033,0.42863,0.65971,0.313,0.54201,REJECTED,PASS
Away,BALL LOST,,1,79835,6652.917,79836,6653.0,Player 16033,,0.28718,0.5374,0.25901,0.55244,REJECTED,BALL LOST
Home,RECOVERY,,1,79836,6653.0,79836,6653.0,Player 16023,,0.25901,0.55244,0.25901,0.55244,REJECTED,RECOVERY
Home,PASS,,1,79839,6653.25,79843,6653.583,Player 16023,Player 16049,0.26044,0.61042,0.2534,0.7171,REJECTED,PASS
Home,BALL LOST,,1,79845,6653.75,79846,6653.833,Player 16049,,0.24737,0.77243,0.24436,0.8001,REJECTED,BALL LOST
Away,RECOVERY,,1,79846,6653.833,79846,6653.833,Player 16036,,0.24436,0.8001,0.24436,0.8001,REJECTED,RECOVERY
Away,PASS,,1,79849,6654.083,79878,6656.5,Player 16036,Player 16063,0.23359,0.80876,0.13593,0.51754,REJECTED,PASS
Away,SHOT,,1,79890,6657.5,80031,6669.25,Player 16063,,0.14245,0.52888,0.05129,0.45485,REJECTED,SHOT
Away,BALL LOST,,1,80230,6685.833,80240,6686.667,Player 16126,,0.83802,0.26964,0.8119,0.29288,REJECTED,BALL LOST
Home,RECOVERY,,1,80240,6686.667,80240,6686.667,Player 16127,,0.8119,0.29288,0.8119,0.29288,REJECTED,RECOVERY
Home,PASS,,1,81566,6797.167,81568,6797.333,Player 16171,,0.67509,0.4561,0.67071,0.43976,RELABELED,BALL LOST
Away,RECOVERY,,1,81568,6797.333,81568,6797.333,Player 16176,,0.67071,0.43976,0.67071,0.43976,REJECTED,RECOVERY
Away,PASS,,1,81595,6799.583,81611,6800.917,Player 16176,Player 16175,0.62161,0.43426,0.57634,0.65493,ACCEPTED,PASS
Home,SHOT,,1,81649,6804.083,81754,6812.833,Player 16194,,0.31059,0.69625,0.43838,1.00065,REJECTED,SHOT
Home,SET PIECE,,1,81754,6812.833,81754,6812.833,Player 16234,,0.44355,0.9325,0.44355,0.9325,REJECTED,SET PIECE
Home,BALL LOST,,1,81775,6814.583,81775,6814.583,Player 16234,,0.46933,0.98323,0.46223,1.01367,REJECTED,BALL LOST
Away,SET PIECE,,1,81815,6817.917,81815,6817.917,Player 16271,,0.35252,0.9172,0.35252,0.9172,REJECTED,SET PIECE
Home,PASS,,1,81828,6819.0,81893,6824.417,Player 16267,Player 16304,0.33229,0.74316,0.38591,0.29125,REJECTED,PASS
Home,PASS,,1,81969,6830.75,81994,6832.833,Player 16304,Player 16334,0.32705,0.12229,0.46225,0.36062,REJECTED,PASS
Home,BALL LOST,,1,81998,6833.167,82004,6833.667,Player 16334,,0.45962,0.35771,0.39936,0.35771,REJECTED,BALL LOST
Away,RECOVERY,INTERCEPTION,1,82004,6833.667,82004,6833.667,Player 16321,,0.39936,0.35771,0.39936,0.35771,ACCEPTED,RECOVERY
Home,PASS,,1,82015,6834.583,82041,6836.75,Player 16339,Player 16341,0.42724,0.35844,0.08435,0.34616,REJECTED,PASS
Home,PASS,,1,82047,6837.25,82050,6837.5,Player 16344,Player 16339,0.09769,0.32878,0.0946,0.28941,REJECTED,PASS
Home,BALL LOST,,1,82079,6839.917,82085,6840.417,Player 16339,,0.19416,0.12265,0.17848,0.12475,REJECTED,BALL LOST
Away,RECOVERY,,1,82085,6840.417,82085,6840.417,Player 16374,,0.17848,0.12475,0.17848,0.12475,REJECTED,RECOVERY
Away,PASS,,1,82095,6841.25,82106,6842.167,Player 16374,Player 16384,0.19497,0.05972,0.14186,0.18333,RELABELED,PASS
Home,BALL LOST,,1,82115,6842.917,82123,6843.583,Player 16382,,0.02959,0.10218,0.26563,0.18603,REJECTED,BALL LOST
Away,RECOVERY,,1,82123,6843.583,82123,6843.583,Player 16395,,0.26563,0.18603,0.26563,0.18603,REJECTED,RECOVERY
Home,PASS,,1,82147,6845.583,82153,6846.083,Player 16389,Player 16399,0.15,0.47793,0.1603,0.5362,RELABELED,PASS
Home,PASS,,1,82159,6846.583,82197,6849.75,Player 16399,Player 16417,0.1673,0.58131,0.18624,0.72326,REJECTED,PASS
Home,PASS,,1,82201,6850.083,82204,6850.333,Player 16417,Player 16413,0.18421,0.71482,0.18948,0.67947,REJECTED,PASS
Home,BALL LOST,,1,82207,6850.583,82208,6850.667,Player 16413,,0.1926,0.63369,0.19382,0.62,REJECTED,BALL LOST
Away,RECOVERY,,1,82208,6850.667,82208,6850.667,Player 16411,,0.19382,0.62,0.19382,0.62,REJECTED,RECOVERY
Away,PASS,,1,82219,6851.583,82241,6853.417,Player 16411,Player 16429,0.1767,0.59625,0.11569,0.53422,REJECTED,PASS
Away,BALL LOST,,1,82242,6853.5,82243,6853.583,Player 16429,,0.10082,0.53625,0.08596,0.53828,REJECTED,BALL LOST
Home,RECOVERY,,1,82243,6853.583,82243,6853.583,Player 16453,,0.08596,0.53828,0.08596,0.53828,REJECTED,RECOVERY
Home,PASS,,1,82246,6853.833,82248,6854.0,Player 16453,Player 16400,0.08825,0.53293,0.13096,0.50767,ACCEPTED,PASS
Home,PASS,,1,82249,6854.083,82379,6864.917,Player 16400,Player 16450,0.15232,0.49504,0.472,0.40726,REJECTED,PASS
Home,PASS,,1,82432,6869.333,82457,6871.417,Player 16450,Player 16507,0.47567,0.14807,0.37176,0.19794,ACCEPTED,PASS
Home,PASS,,1,82476,6873.0,82484,6873.667,Player 16507,Player 16511,0.32813,0.2392,0.2984,0.27304,ACCEPTED,PASS
Home,PASS,,1,82509,6875.75,82519,6876.583,Player 16511,Player 16519,0.23509,0.3511,0.21585,0.44762,ACCEPTED,PASS
Home,PASS,,1,82528,6877.333,82563,6880.25,Player 16519,Player 16511,0.1863,0.48304,0.13657,0.31357,ACCEPTED,PASS
Home,BALL LOST,,1,82569,6880.75,82570,6880.833,Player 16511,,0.15615,0.25176,0.16734,0.25914,REJECTED,BALL LOST
Away,RECOVERY,,1,82570,6880.833,82570,6880.833,Player 16513,,0.16734,0.25914,0.16734,0.25914,REJECTED,RECOVERY
Away,PASS,,1,82572,6881.0,82588,6882.333,Player 16513,Player 16551,0.1897,0.27389,0.34261,0.37762,REJECTED,PASS
Away,BALL LOST,,1,82589,6882.417,82604,6883.667,Player 16551,,0.34559,0.37618,0.36645,0.37893,REJECTED,BALL LOST
Home,RECOVERY,,1,82604,6883.667,82604,6883.667,Player 16572,,0.36645,0.37893,0.36645,0.37893,REJECTED,RECOVERY
Home,BALL LOST,,1,82607,6883.917,82675,6889.583,Player 16572,,0.37914,0.37647,0.41411,0.12547,REJECTED,BALL LOST
Away,RECOVERY,,1,82675,6889.583,82675,6889.583,Player 16574,,0.41411,0.12547,0.41411,0.12547,REJECTED,RECOVERY
Away,CHALLENGE,,1,82685,6890.417,82690,6890.833,Player 16574,,0.36121,0.05103,0.36479,0.19084,REJECTED,CHALLENGE
Home,CHALLENGE,,1,82685,6890.417,82690,6890.833,Player 16548,,0.36121,0.05103,0.36479,0.19084,REJECTED,CHALLENGE
Home,BALL LOST,,1,82707,6892.25,82708,6892.333,Player 16548,,0.27375,0.09914,0.26936,0.08538,REJECTED,BALL LOST
Away,RECOVERY,,1,82708,6892.333,82708,6892.333,Player 16589,,0.26936,0.08538,0.26936,0.08538,REJECTED,RECOVERY
Away,PASS,,1,82727,6893.917,82736,6894.667,Player 16589,Player 16574,0.24162,0.0768,0.26872,0.1655,ACCEPTED,PASS
Away,PASS,,1,82762,6896.833,82779,6898.25,Player 16574,Player 16584,0.28018,0.29097,0.2873,0.52609,ACCEPTED,PASS
Away,PASS,,1,82780,6898.333,82785,6898.75,Player 16584,Player 16567,0.28739,0.52971,0.15547,0.47403,REJECTED,PASS
Away,PASS,,1,82811,6900.917,82818,6901.5,Player 16567,Player 16584,0.14235,0.49915,0.28861,0.61804,REJECTED,PASS
Home,PASS,,1,82830,6902.5,82831,6902.583,Player 16601,Player 16603,0.15499,0.55867,0.12861,0.5474,REJECTED,PASS
Home,PASS,,1,82833,6902.75,82844,6903.667,Player 16603,Player 16601,0.10129,0.54621,0.1242,0.55931,REJECTED,PASS
Away,PASS,,1,82868,6905.667,82869,6905.75,Player 16583,Player 16611,0.16731,0.27254,0.17301,0.22665,REJECTED,PASS
Away,PASS,,1,82872,6906.0,82889,6907.417,Player 16611,Player 16614,0.15354,0.19398,0.14759,0.46743,REJECTED,PASS
Away,PASS,,1,82896,6908.0,82904,6908.667,Player 16614,Player 16641,0.13493,0.47188,0.12599,0.43966,REJECTED,PASS
Away,PASS,,1,82915,6909.583,82954,6912.833,Player 16641,Player 16644,0.09443,0.40722,0.26951,0.40841,REJECTED,PASS
Away,PASS,,1,82955,6912.917,82956,6913.0,Player 16644,Player 16645,0.28884,0.41938,0.30818,0.43035,REJECTED,PASS
Away,BALL LOST,,1,83038,6919.833,83045,6920.417,Player 16645,,0.41356,0.71954,0.34712,0.69271,REJECTED,BALL LOST
Home,RECOVERY,,1,83045,6920.417,83045,6920.417,Player 16662,,0.34712,0.69271,0.34712,0.69271,REJECTED,RECOVERY
Home,PASS,,1,83047,6920.583,83052,6921.0,Player 16662,Player 16670,0.31995,0.68641,0.30064,0.67888,REJECTED,PASS
Home,PASS,,1,83053,6921.083,83057,6921.417,Player 16670,Player 16673,0.29677,0.67738,0.26318,0.66622,REJECTED,PASS
Home,SHOT,,1,83061,6921.75,83182,6931.833,Player 16673,,0.24043,0.63364,0.49056,0.1644,REJECTED,SHOT
Away,PASS,,1,83186,6932.167,83188,6932.333,Player 16708,Player 16712,0.46777,0.17646,0.46047,0.266,REJECTED,PASS
Away,PASS,,1,83202,6933.5,83204,6933.667,Player 16712,Player 16708,0.44318,0.31697,0.43423,0.24765,REJECTED,PASS
Away,PASS,,1,83241,6936.75,83252,6937.667,Player 16708,Player 16712,0.25773,0.28233,0.23643,0.3557,REJECTED,PASS
Away,PASS,,1,83253,6937.75,83254,6937.833,Player 16712,Player 16700,0.21285,0.36669,0.18926,0.37769,REJECTED,PASS
Away,PASS,,1,83255,6937.917,83309,6942.417,Player 16700,Player 16722,0.16567,0.38869,0.22562,0.90409,REJECTED,PASS
Away,PASS,,1,83331,6944.25,83338,6944.833,Player 16742,Player 16731,0.21695,0.83862,0.22818,0.73194,ACCEPTED,PASS
Away,PASS,,1,83362,6946.833,83366,6947.167,Player 16731,Player 16749,0.22116,0.60574,0.11028,0.53451,REJECTED,PASS
Away,BALL LOST,,1,83395,6949.583,83413,6951.083,Player 16763,,0.11517,0.53762,0.22707,0.45879,REJECTED,BALL LOST
Home,RECOVERY,,1,83413,6951.083,83413,6951.083,Player 16764,,0.22707,0.45879,0.22707,0.45879,REJECTED,RECOVERY
Home,BALL LOST,,1,83421,6951.75,83422,6951.833,Player 16764,,0.23582,0.50197,0.23243,0.52021,REJECTED,BALL LOST
Away,RECOVERY,,1,83422,6951.833,83422,6951.833,Player 16731,,0.23243,0.52021,0.23243,0.52021,REJECTED,RECOVERY
Away,PASS,,1,83428,6952.333,83431,6952.583,Player 16731,Player 16758,0.21453,0.58441,0.211,0.61744,ACCEPTED,PASS
Away,BALL LOST,,1,83441,6953.417,83442,6953.5,Player 16758,,0.19405,0.65907,0.19359,0.65843,ACCEPTED,BALL LOST
Home,RECOVERY,,1,83442,6953.5,83442,6953.5,Player 16799,,0.19359,0.65843,0.19359,0.65843,REJECTED,RECOVERY
Home,BALL LOST,,1,83445,6953.75,83445,6953.75,Player 16799,,0.17884,0.64606,-0.00288,0.6864,REJECTED,BALL LOST
Home,SET PIECE,,1,83943,6995.25,83943,6995.25,Player 16831,,0.37231,0.62964,0.37231,0.62964,REJECTED,SET PIECE
Home,BALL LOST,,1,83947,6995.583,83954,6996.167,Player 16831,,0.44966,0.61394,0.66137,0.51347,REJECTED,BALL LOST
Away,RECOVERY,,1,83954,6996.167,83954,6996.167,Player 16834,,0.66137,0.51347,0.66137,0.51347,REJECTED,RECOVERY
Away,BALL LOST,,1,83959,6996.583,84013,7001.083,Player 16834,,0.71861,0.54606,0.88704,0.50266,REJECTED,BALL LOST
Home,RECOVERY,,1,84013,7001.083,84013,7001.083,Player 16846,,0.88704,0.50266,0.88704,0.50266,REJECTED,RECOVERY
Home,PASS,,1,84018,7001.5,84120,7010.0,Player 16846,Player 16910,0.90681,0.4589,0.7782,0.86306,REJECTED,PASS
Home,BALL LOST,,1,84130,7010.833,84138,7011.5,Player 16910,,0.78299,0.87572,0.89208,0.53022,REJECTED,BALL LOST
Away,RECOVERY,,1,84138,7011.5,84138,7011.5,Player 16915,,0.89208,0.53022,0.89208,0.53022,REJECTED,RECOVERY
Away,PASS,,1,84147,7012.25,84173,7014.417,Player 16923,Player 16941,0.90709,0.49726,0.84794,0.50903,REJECTED,PASS
Away,PASS,,1,84186,7015.5,84196,7016.333,Player 16941,Player 16950,0.86736,0.54163,0.90281,0.86944,REJECTED,PASS
Away,BALL LOST,,1,84197,7016.417,84198,7016.5,Player 16950,,0.90636,0.90222,0.9099,0.935,REJECTED,BALL LOST
Home,RECOVERY,,1,84198,7016.5,84198,7016.5,Player 16926,,0.9099,0.935,0.9099,0.935,REJECTED,RECOVERY
Away,PASS,,1,84207,7017.25,84211,7017.583,Player 16950,Player 16909,0.88876,0.90819,0.85869,0.87112,REJECTED,PASS
Away,BALL LOST,,1,84215,7017.917,84216,7018.0,Player 16909,,0.83602,0.83949,0.82733,0.82788,REJECTED,BALL LOST
Home,RECOVERY,,1,84216,7018.0,84216,7018.0,Player 16962,,0.82733,0.82788,0.82733,0.82788,REJECTED,RECOVERY
Home,BALL LOST,,1,84220,7018.333,84221,7018.417,Player 16962,,0.82978,0.80469,0.83763,0.79326,REJECTED,BALL LOST
Away,RECOVERY,,1,84221,7018.417,84221,7018.417,Player 16909,,0.83763,0.79326,0.83763,0.79326,REJECTED,RECOVERY
Home,PASS,,1,84243,7020.25,84244,7020.333,Player 16983,Player 16945,0.86367,0.8648,0.87371,0.89609,ACCEPTED,PASS
Away,PASS,,1,84247,7020.583,84254,7021.167,Player 16973,Player 16934,0.88084,0.89517,0.90047,0.90033,REJECTED,PASS
Away,PASS,,1,84263,7021.917,84291,7024.25,Player 16934,Player 16990,0.91959,0.923,0.85056,0.47022,ACCEPTED,PASS
Away,BALL LOST,,1,84294,7024.5,84295,7024.583,Player 16990,,0.85963,0.45478,0.86248,0.45343,REJECTED,BALL LOST
Home,RECOVERY,,1,84295,7024.583,84295,7024.583,Player 16997,,0.86248,0.45343,0.86248,0.45343,REJECTED,RECOVERY
Home,BALL LOST,,1,84297,7024.75,84298,7024.833,Player 16997,,0.88124,0.46887,0.88501,0.46904,REJECTED,BALL LOST
Away,RECOVERY,,1,84298,7024.833,84298,7024.833,Player 16990,,0.88501,0.46904,0.88501,0.46904,REJECTED,RECOVERY
Away,BALL LOST,,1,84308,7025.667,84317,7026.417,Player 16990,,0.91632,0.50897,0.85154,0.86814,REJECTED,BALL LOST
Home,RECOVERY,,1,84317,7026.417,84317,7026.417,Player 16987,,0.85154,0.86814,0.85154,0.86814,REJECTED,RECOVERY
Home,BALL LOST,,1,84325,7027.083,84325,7027.083,Player 16987,,0.85469,0.91809,0.85469,0.91809,REJECTED,BALL LOST
Away,SET PIECE,,1,84376,7031.333,84376,7031.333,Player 17038,,0.87432,0.53147,0.87432,0.53147,REJECTED,SET PIECE
Away,BALL LOST,,1,84383,7031.917,84384,7032.0,Player 17038,,0.87612,0.57409,0.87494,0.58357,REJECTED,BALL LOST
Home,RECOVERY,,1,84384,7032.0,84384,7032.0,Player 17046,,0.87494,0.58357,0.87494,0.58357,REJECTED,RECOVERY
Home,BALL LOST,,1,84400,7033.333,84420,7035.0,Player 17046,,0.88417,0.57374,0.91967,0.50996,REJECTED,BALL LOST
Away,RECOVERY,,1,84420,7035.0,84420,7035.0,Player 17038,,0.91967,0.50996,0.91967,0.50996,REJECTED,RECOVERY
Away,PASS,,1,84423,7035.25,84430,7035.833,Player 17038,Player 17061,0.92258,0.49021,0.8828,0.64837,REJECTED,PASS
Away,BALL LOST,,1,84432,7036.0,84433,7036.083,Player 17061,,0.87144,0.69356,0.86576,0.71615,REJECTED,BALL LOST
Home,RECOVERY,,1,84433,7036.083,84433,7036.083,Player 17039,,0.86576,0.71615,0.86576,0.71615,REJECTED,RECOVERY
Away,PASS,,1,84465,7038.75,84509,7042.417,Player 17038,Player 17059,0.88125,0.54195,0.85329,0.6178,REJECTED,PASS
Home,PASS,,1,84531,7044.25,84532,7044.333,Player 17070,Player 17087,0.77719,0.6875,0.75649,0.71568,ACCEPTED,PASS
Home,PASS,,1,84536,7044.667,84538,7044.833,Player 17087,Player 17067,0.77883,0.73525,0.7924,0.77009,ACCEPTED,PASS
Home,PASS,,1,84864,7072.0,84887,7073.917,Player 17143,Player 17136,0.7014,0.92938,0.83833,0.43846,REJECTED,PASS
Home,PASS,,1,84889,7074.083,84901,7075.083,Player 17136,Player 17120,0.83431,0.44246,0.8675,0.47019,REJECTED,PASS
Home,BALL LOST,,1,84902,7075.167,84902,7075.167,Player 17120,,0.86899,0.47025,0.86899,0.47025,REJECTED,BALL LOST
